oshpd_id2,oshpd_id,county_name,facility_name,control_type_desc,ed_lic_levl_end,ems_station,rural_hospital_desc,teaching_hospital_desc,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,LICENSE_CATEGORY_DESC,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Invalid_Blank_Race,Hispanic or Latino,Non-Hispanic or Non-Latino,Unknown_Eth,Invalid_Blank_Eth,Acute_Care,Against_Medical_Advice,Died,Other_Disp,Prison_Jail,Psychiatric_Care,Routine,SN_IC_Care,CAH,Childrens_or_Cancer,Home_Health_Service,Hospice_Care,Not_Defined_Elsewhere,Rehab,Residential_Care,Invalid_Blank_Disp,Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,DX_All_Pregnancies,DX_Birth_Defects,DX_Blood_Disorders,DX_Cancer,DX_Circulatory_System,DX_Digestive_System,DX_Ear_Disorders,DX_Endocrine_Diseases,DX_Eye_Disorders,DX_Genitourinary_System,DX_Infections,DX_Injuries_Poisonings,DX_Mental_Disorders,DX_Musculoskeletal_System,DX_Nervous_System,DX_Other_Reasons,DX_Perinatal_Disorders,DX_Respiratory_System,DX_Skin_Disorders,DX_Symptoms,DX_Births,ECM_Abnormal_Reaction_Later_Cx,ECM_Accidental_Falls,ECM_All_Transport_Types,ECM_Assault,ECM_Intentional_SelfHarm,ECM_Legal_War_Terrorism,ECM_Med_Device_Advrs_Incident,ECM_Natural_Envrnmntl_Factors,ECM_None,ECM_Other_Factors,ECM_Supplementary_Factors,ECM_Undetermined_Intent,ECM_W_Inanimate_Animate_Object,ECM_Medical_Misadventures,ECM_NonTrans_Drowning_Subm,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Islander,a_Black,a_Native_American_Eskimo_Aleut,a_Other_Race,a_Unknown_Race,a_White,a_Invalid_Blank_Race,a_Hispanic or Latino,a_Non-Hispanic or Non-Latino,a_Unknown_Eth,a_Invalid_Blank_Eth,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Hospice_Care,a_Prison_Jail,a_Psychiatric_Care,a_Rehab,a_Residential_Care,a_Routine,a_SN_IC_Care,a_Not_Defined_Elsewhere,a_Childrens_or_Cancer,a_Other_Disp,a_CAH,a_Disaster_Care_Site,a_Invalid_Blank_Disp,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_DX_All_Pregnancies,a_DX_Blood_Disorders,a_DX_Cancer,a_DX_Circulatory_System,a_DX_Digestive_System,a_DX_Ear_Disorders,a_DX_Endocrine_Diseases,a_DX_Genitourinary_System,a_DX_Infections,a_DX_Injuries_Poisonings,a_DX_Mental_Disorders,a_DX_Musculoskeletal_System,a_DX_Nervous_System,a_DX_Respiratory_System,a_DX_Skin_Disorders,a_DX_Symptoms,a_DX_Birth_Defects,a_DX_Births,a_DX_Eye_Disorders,a_DX_Other_Reasons,a_DX_Perinatal_Disorders,a_ECM_Abnormal_Reaction_Later_Cx,a_ECM_Accidental_Falls,a_ECM_All_Transport_Types,a_ECM_Assault,a_ECM_Intentional_SelfHarm,a_ECM_Legal_War_Terrorism,a_ECM_Medical_Misadventures,a_ECM_Natural_Environmental_Fact,a_ECM_None,a_ECM_Other_Factors,a_ECM_Supplementary_Factors,a_ECM_W_Inanimate_Animate_Object,a_ECM_Med_Device_Adverse_Inciden,a_ECM_Undetermined_Intent,a_ECM_NonTrans_Drowning_Subm,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
106301262,301262,ORANGE,MISSION HOSPITAL REGIONAL MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,34,,,27700 MEDICAL CENTER ROAD,MISSION VIEJO,92691,300-499,District 36,District 73,LAKE FOREST EAST/MISSION VIEJO CENTRAL AND SOUTH,Urban,General Acute Care Hospital,22562,17946,2,1,1447,6805,5788,5726,6101,5222,4475,4945,,,1293,802,10,3383,224,34798,,6454,33557,499,,624,1060,113,,46,172,37527,157,,4,642,82,37,16,30,,,9894,12928,1125,13089,3474,,1015,11,167,149,2101,2734,351,683,426,2612,528,9368,1809,2821,1431,566,,1985,1120,10633,,233,4011,1934,270,44,32,63,100,29106,1661,1225,8,1821,1,1,40510,311,37926,2273,5146,5106,1,73,548,599,817,1384,1695,2081,3047,9,,,376,121,1,632,41,9082,,1000,9182,71,,396,135,460,2509,310,9,58,252,51,4706,1350,12,,,,,5,1527,6000,118,2460,148,,60,95,298,2038,1447,15,302,493,1671,1958,139,254,266,782,209,199,7,9,9,2,,508,1280,401,26,20,7,3,9,6694,171,1033,66,31,2,2,10253,150,9669,434
106301279,301279,ORANGE,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,University of California,Comprehensive,36,,Teaching,101 CITY DRIVE SOUTH,ORANGE,92868,300-499,District 34,District 69,GARDEN GROVE NORTH/STANTON,Urban,General Acute Care Hospital,19191,17316,1,1153,2461,7478,6259,5590,5767,3772,2169,1549,310,,4133,1480,58,3901,273,26662,1,17057,19157,294,,580,918,85,,124,989,33642,78,,,10,3,61,15,3,,,18459,5941,840,7747,3312,209,960,23,284,417,916,2080,451,846,925,2484,599,6788,2714,3201,1037,780,24,2078,1484,8417,,265,1813,1689,435,48,15,26,185,28909,1751,230,13,1129,,,36508,1410,29116,5982,5807,7155,,550,1400,1413,1715,2394,2255,1597,1536,37,65,,2171,466,18,1195,128,8984,,4826,7982,154,,461,354,375,946,306,65,107,286,38,8661,1327,34,,,,,2,5385,4474,293,2307,503,,204,139,638,1955,1474,8,631,465,1438,3177,1002,241,419,476,227,350,16,19,56,18,9,1117,978,1129,207,82,8,4,90,7881,143,953,205,157,6,2,12962,1156,9589,2217
106301283,301283,ORANGE,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,Investor - Limited Liability Company,Basic,12,,,12601 GARDEN GROVE BLVD.,GARDEN GROVE,92843,150-199,District 34,District 69,GARDEN GROVE NORTH/STANTON,Urban,General Acute Care Hospital,13162,11213,,2237,2549,4658,3932,3443,3133,2070,1062,918,373,,3945,803,9,861,15,18741,1,13308,11008,59,,525,535,49,50,127,161,22449,41,73,5,6,4,306,6,38,,,10958,809,71,9744,2623,170,807,1,61,38,549,1778,539,451,288,1755,472,5651,1559,1487,546,303,23,2255,1069,4743,,77,1482,941,227,24,5,3,66,18004,1542,659,4,1339,1,1,24375,1227,18230,4918,1772,1733,,23,179,228,348,512,590,602,1014,9,,,1518,76,,111,4,1796,,1053,2431,21,,232,181,110,157,48,,16,5,71,1787,892,4,,,2,,,1177,1886,131,164,147,,41,36,50,420,548,15,259,307,716,275,21,102,103,357,111,133,,1,1,1,8,73,220,7,2,2,,,5,2871,74,228,11,11,1,,3505,939,2029,537
106301297,301297,ORANGE,PLACENTIA LINDA HOSPITAL,Investor - Corporation,Basic,20,,,1301 NORTH ROSE DRIVE,PLACENTIA,92870,100-149,District 29,District 55,BREA EAST/PLACENTIA CENTRAL AND NORTH/YORBA LINDA,Urban,General Acute Care Hospital,16360,12096,,2263,3082,4598,3872,3535,3735,2620,2194,2312,245,,1546,935,39,10057,133,15746,,8272,20010,174,,552,251,55,,,142,27017,202,,,189,44,,3,,1,,11114,5895,596,8866,1958,27,459,5,107,75,908,2114,689,488,312,2255,368,6587,1148,1784,672,376,8,3156,1321,5624,,97,2398,948,129,21,4,22,59,21028,1532,531,3,1684,,,28456,142,26982,1332,1347,1179,,25,108,178,237,400,430,432,716,,,,139,67,1,597,5,1717,,438,2068,20,,137,72,63,346,77,,14,4,3,1354,456,,,,,,,495,1190,37,761,43,,3,30,53,368,548,5,153,182,175,238,33,93,35,357,102,143,3,,2,3,,32,161,11,,,,,1,2129,17,155,14,6,,,2526,22,2380,124
106301317,301317,ORANGE,MEMORIALCARE SADDLEBACK MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,31,,,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,92653,200-299,District 36,District 73,LAGUNA BEACH/LAGUNA WOODS,Urban,General Acute Care Hospital,17533,12599,,1408,2041,3344,3232,3158,3723,3622,3887,5497,220,,2000,679,45,4038,89,23280,1,5524,24478,130,,422,,76,,114,314,28036,315,,3,793,37,1,20,,1,,6841,11276,881,9537,1597,,497,7,166,107,1472,1907,461,438,269,1845,596,6444,1381,2395,913,582,18,1923,1042,7669,,138,3084,875,149,25,23,33,67,22579,1323,420,3,1411,,2,30132,682,27969,1481,4059,3368,,25,180,278,433,814,1132,1695,2864,6,,,547,112,4,697,14,6051,2,798,6607,20,2,220,,322,2049,312,,58,78,,3109,1278,,,,,,1,597,5220,40,1439,131,,48,119,245,1727,1219,5,278,424,974,772,90,134,214,750,165,241,4,1,9,4,4,430,686,30,6,2,,2,13,5490,111,575,39,42,,1,7427,263,6912,252
106301337,301337,ORANGE,MISSION HOSPITAL LAGUNA BEACH,Non-profit Corporation (incl. Church-related),Basic,11,,,31872 COAST HIGHWAY,LAGUNA BEACH,92651,150-199,District 37,District 74,ALISO VIEJO/LAGUNA HILLS/LAGUNA NIGUEL,Urban,General Acute Care Hospital,6827,6480,,449,1017,2364,1776,1855,1953,1513,1187,1157,36,,242,344,3,773,15,11930,,1011,12241,55,,145,322,23,,92,351,12085,25,,,63,26,28,9,138,,,3595,3510,401,4869,932,,130,,42,39,352,717,130,224,114,582,158,3278,1803,753,382,366,,779,650,2808,,47,1157,391,117,42,9,9,38,9194,744,698,4,850,,7,13307,44,13061,202,1361,1377,,100,540,371,381,387,322,238,399,,,,56,55,1,103,5,2518,,135,2599,4,,29,255,17,254,58,1,41,40,210,1661,146,25,1,,,,,298,949,36,1414,41,,5,15,29,127,222,,66,62,170,197,1535,49,30,137,61,32,,,,1,,32,149,8,3,36,,,4,1965,30,487,20,3,,1,2738,8,2715,15
106301340,301340,ORANGE,ST. JOSEPH HOSPITAL - ORANGE,Non-profit Corporation (incl. Church-related),Basic,53,,,1100 WEST STEWART DRIVE,ORANGE,92868,300-499,District 37,District 68,CITY OF ORANGE SOUTH/SANTA ANA NORTH/TUSTIN FOOTHILLS/TUSTIN WEST,Urban,General Acute Care Hospital,40213,26408,1,1331,4969,12918,10666,9613,8783,6661,5443,5917,321,,2552,1551,22,6335,202,55960,,35868,29999,755,,621,454,67,,92,62,63524,425,,18,488,62,753,29,27,,,29498,18635,861,12441,5187,,2708,22,398,230,2373,4289,945,1122,615,4464,1476,10845,3716,4365,1800,1124,34,4528,2784,18784,,315,4002,1714,351,63,15,56,128,53469,2833,1137,10,2526,3,,66622,380,52672,13570,5423,5267,,115,765,824,1081,1671,1868,1872,2479,15,,,613,193,1,713,14,9156,,3800,6819,71,,250,221,402,2545,263,4,22,220,51,5303,1394,14,1,,,,,2447,5637,94,2399,113,,117,94,360,1706,1403,21,529,551,2311,932,843,267,288,744,272,218,7,15,6,6,,603,643,47,12,18,,2,12,8125,120,995,64,47,1,1,10690,168,8644,1878
106301342,301342,ORANGE,ST. JUDE MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,36,,,101 EAST VALENCIA MESA DRIVE,FULLERTON,92835,300-499,District 29,District 65,FULLERTON CENTRAL AND SOUTH,Urban,General Acute Care Hospital,34419,26351,,4539,5166,8656,7529,6966,7628,6724,5822,6787,953,,6116,1835,24,3888,178,48729,,21117,38620,1033,,1377,1088,140,,50,368,56252,415,,20,736,47,231,9,37,,,22167,19914,1041,14434,3214,,1344,11,259,146,2314,4350,1125,1096,565,4229,1084,11845,2314,4302,1326,794,63,5647,2076,15880,,260,4843,1764,351,40,28,67,140,46890,2343,1202,4,2832,1,5,60770,1399,54315,5056,4515,4561,,36,279,426,655,1111,1684,1943,2922,20,,,1166,206,3,339,13,7349,,1948,7036,92,,369,96,455,2611,275,,14,285,42,3013,1907,9,,,,,,1463,5850,41,1666,56,,51,84,313,2045,1227,7,385,405,1989,963,75,170,248,727,154,195,4,14,11,3,6,477,772,50,14,2,,,11,6838,101,723,39,49,,,9076,454,7986,636
106301357,301357,ORANGE,FOOTHILL REGIONAL MEDICAL CENTER,Investor - Corporation,Basic,5,,,14662 NEWPORT AVENUE,TUSTIN,92780,150-199,District 37,District 68,CITY OF ORANGE SOUTH/SANTA ANA NORTH/TUSTIN FOOTHILLS/TUSTIN WEST,Urban,General Acute Care Hospital,1727,1654,,158,283,714,651,472,478,311,177,112,25,,163,216,19,866,56,2052,9,1462,1704,206,9,90,302,6,,24,38,2815,99,,,1,,,,6,,,1780,525,38,665,373,,42,1,17,6,59,264,81,60,32,215,128,753,370,166,144,183,,275,136,449,,9,210,115,43,2,3,,7,2448,211,162,2,169,,,3381,29,2961,391,661,697,,5,67,120,152,315,262,214,223,,,,151,63,4,287,6,847,,468,828,62,,39,82,19,52,10,,24,8,47,617,455,4,1,,,,,462,798,4,83,11,,3,20,26,119,219,1,97,136,227,104,56,40,60,98,72,75,,,,5,,4,77,,4,,,,1,1232,14,24,,2,,,1358,19,1129,210
106301379,301379,ORANGE,WEST ANAHEIM MEDICAL CENTER,Investor - Limited Liability Company,Basic,25,,,3033 WEST ORANGE AVENUE,ANAHEIM,92804,200-299,District 29,District 65,ANAHEIM WEST,Urban,General Acute Care Hospital,12480,11749,2,1745,2338,4640,3986,3230,3510,2109,1254,1170,249,,2732,1789,15,1733,31,17931,,9046,15144,41,,142,1310,103,30,55,257,20599,42,21,4,10,2,1621,1,34,,,10379,1172,95,9521,2872,192,526,15,91,95,752,1430,464,547,246,1572,475,5757,1587,1694,610,487,5,2171,1258,4447,2,79,1675,987,326,46,1,3,87,17199,1472,1066,5,1282,,3,24231,899,20774,2558,3082,3261,,36,295,448,687,1191,1210,1161,1315,,,,1256,301,3,300,4,4479,,1629,4710,4,,347,378,220,159,67,3,42,4,141,3413,1565,1,,1,2,,,2026,3317,301,352,347,,17,40,57,942,799,16,277,524,1389,423,374,212,210,570,149,341,,,1,2,,128,373,15,12,1,,,20,5061,170,508,27,28,,,6343,615,5067,661
106301566,301566,ORANGE,ORANGE COUNTY GLOBAL MEDICAL CENTER,Investor - Corporation,Basic,16,,,1001 NORTH TUSTIN AVENUE,SANTA ANA,92705,200-299,District 34,District 69,CITY OF ORANGE SOUTH/SANTA ANA NORTH/TUSTIN FOOTHILLS/TUSTIN WEST,Urban,General Acute Care Hospital,10787,10303,2,1084,1894,4831,3986,3198,2821,1621,745,646,266,,720,735,15,2102,27,17483,10,13511,7538,40,3,606,861,79,,165,211,19095,13,1,,4,4,33,6,,14,,12997,2121,882,3046,2046,,820,2,35,45,572,1150,317,286,212,1246,392,5136,1316,1265,778,617,34,1464,1025,4380,,43,1183,1188,363,32,75,24,151,15271,1199,364,5,1190,3,1,21092,111,14777,6204,2310,3012,,83,470,545,698,991,934,707,852,13,29,,386,189,9,420,5,4311,2,2475,2835,10,2,228,318,219,141,80,71,53,215,26,3348,578,29,2,14,,,,2187,2063,212,760,100,,67,36,103,950,580,4,236,208,612,1325,281,88,221,339,117,137,2,3,2,5,6,74,511,470,75,22,3,2,78,3823,49,155,46,6,8,,5322,81,3839,1402
106304113,304113,ORANGE,CHILDREN'S HOSPITAL AT MISSION,Non-profit Corporation (incl. Church-related),Basic,45,,,"27700 MEDICAL CTR. RD., 5TH FL",MISSION VIEJO,92691,50-99,District 36,District 73,LAKE FOREST EAST/MISSION VIEJO CENTRAL AND SOUTH,Urban,General Acute Care Hospital,5404,6479,,6019,4648,,,,1,,,,1215,,492,229,2,1181,59,9920,,3123,8612,148,,83,159,5,,,59,11567,,,4,,2,4,,,,,5276,416,276,5110,805,,8,2,18,5,51,349,432,71,96,340,501,4216,287,330,141,159,72,1864,316,2625,,10,1722,477,41,27,1,,43,7408,700,321,5,1118,,10,11883,25,10797,1061,405,499,,293,,,,,,,,195,416,,43,16,,82,3,760,,187,713,4,,29,,3,2,,,10,,1,856,1,1,1,,,,,315,1,33,531,24,,1,5,1,6,97,2,41,44,46,169,16,19,36,272,33,68,9,,4,2,33,14,48,46,5,1,,,,694,9,63,16,,1,7,904,1,848,55
106304409,304409,ORANGE,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,Non-profit Corporation (incl. Church-related),Basic,36,,,3440 E LA PALMA AVE,ANAHEIM,92806,200-299,District 37,District 68,BREA EAST/PLACENTIA CENTRAL AND NORTH/YORBA LINDA,Urban,General Acute Care Hospital,58839,48184,3,10158,8850,15030,13701,12271,13246,12146,10207,8969,2448,,14146,4491,407,32885,3116,51981,,33895,71245,1877,9,466,1017,82,,16,1071,102237,566,1,4,1206,225,66,57,2,10,,18883,24297,177,61049,2618,2,2244,29,530,397,3814,6967,1870,1613,1431,7085,2500,20242,3629,7412,2488,1594,157,8642,3517,30865,,500,7374,2605,344,68,5,24,255,84534,4832,1089,12,5377,,7,107026,2636,95788,8602,5310,5552,,231,561,703,860,1475,2010,2173,2459,118,272,,1472,386,42,2444,123,6395,,2553,8243,66,,192,109,340,2456,363,,21,50,1,6274,1054,2,,,,,,904,5605,16,4289,48,,115,178,484,1505,2125,14,456,461,2582,879,136,366,253,778,213,227,13,1,7,33,36,687,705,74,8,,,1,10,8243,152,805,103,74,,,10862,316,9682,864
106304460,304460,ORANGE,HOAG ORTHOPEDIC INSTITUTE,Investor - Limited Liability Company,,,,,16250 SAND CANYON AVENUE,IRVINE,92618,50-99,District 37,District 74,IRVINE CENTRAL/TUSTIN EAST,Urban,General Acute Care Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,,,1,5,2,1,,,,,,,,,9,,2,7,,,,,,8,,,,,,,1,,,,,,,,4,,5,,,,,,,,,,,,3,,6,,,,,,,,,,2,,,,,,,,5,,1,,1,,,9,,9,
106310791,310791,PLACER,SUTTER AUBURN FAITH HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,14,,,11815 EDUCATION STREET,AUBURN,95602,50-99,District 1,District 1,AUBURN/NEWCASTLE/LINCOLN/SHERIDAN,Urban,General Acute Care Hospital,13964,11699,,1881,2163,3303,3202,2770,3447,3319,2849,2454,275,,273,379,208,1522,472,22809,,2431,22751,481,,658,159,37,,326,269,23736,362,3,2,24,6,5,8,68,,,9166,8298,725,5348,2126,,368,3,85,63,901,1432,452,490,298,1354,271,5941,943,1867,624,505,16,2427,1252,6370,1,133,2340,885,160,42,18,20,96,18943,1196,174,13,1642,1,,25663,157,24961,545,1209,1183,,22,54,94,143,336,473,621,648,,1,,16,27,18,64,32,2235,,105,2261,26,,125,25,71,444,66,1,11,38,17,992,598,4,,,,,,377,1649,38,283,45,,4,38,55,362,394,4,115,134,486,278,32,33,50,286,62,59,,,,,,100,196,9,1,,,1,4,1960,10,85,15,9,2,,2392,13,2363,16
106311000,311000,PLACER,SUTTER ROSEVILLE MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,34,,,1 MEDICAL PLAZA DRIVE,ROSEVILLE,95661,300-499,District 4,District 6,ROCKLIN/GRANITE BAY,Urban,General Acute Care Hospital,37987,28077,,6574,6634,9920,9712,7829,7580,6044,4998,5490,1283,,2753,3027,332,8383,1456,50113,,10075,54226,1763,,644,726,98,,600,1052,62059,484,4,14,111,40,17,5,210,,,23072,16816,2460,18873,4843,,1690,18,226,116,1922,4028,1189,978,697,4351,1112,14115,2842,4721,1556,1127,83,6212,2469,16612,,264,5669,3030,490,140,36,36,188,49935,2515,442,45,3265,6,3,66064,1771,62067,2226,6593,6136,,242,677,893,1067,1754,2206,2628,3154,32,76,,495,381,55,967,235,10596,,1078,11369,282,,351,192,357,2850,518,6,64,330,94,6368,1586,12,,,1,,,2070,7398,271,2734,256,,92,146,333,2338,2033,18,498,698,2021,2020,141,264,317,1111,318,348,7,2,9,3,12,446,1197,564,40,10,2,2,16,9687,56,514,123,67,5,,12729,400,12050,279
106314024,314024,PLACER,KAISER FOUNDATION HOSPITAL - ROSEVILLE,Non-profit Corporation (incl. Church-related),Basic,61,,,1600 EUREKA ROAD,ROSEVILLE,95661,300-499,District 4,District 6,ROCKLIN/GRANITE BAY,Urban,General Acute Care Hospital,63958,48765,6,11704,10982,14739,14238,12014,12925,12253,10848,10820,2206,,6758,6832,772,13245,2943,82179,,15163,94557,3009,,252,1712,111,,11,935,107702,796,2,1,767,177,237,10,16,,,22149,28366,1471,53383,7360,,1999,19,394,200,3879,6076,2284,1629,1410,5673,2058,24911,3223,8811,2488,2160,97,10678,3912,30828,,435,9090,3460,467,137,9,46,298,84209,5487,1554,23,7500,6,8,112729,2409,107885,2435,6519,5931,1,201,407,549,771,1524,2349,2927,3444,88,191,,672,490,78,922,45,10244,,1098,11320,33,,258,98,474,2198,497,,21,25,15,7083,1777,4,,,1,,,794,7973,52,3472,160,,183,190,251,2615,1958,11,524,498,2824,1025,120,205,199,1200,223,364,18,,12,11,20,534,891,56,8,6,,3,14,10210,137,481,70,37,4,,12451,244,12044,163
106320859,320859,PLUMAS,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,District,Basic,3,SMALL/RURAL,,500 1ST AVE,PORTOLA,96122,1-49,District 1,District 1,BECKWOURTH/CHILCOOT/CROCKER MOUNTAIN/DELLEKER/IRON HORSE/LAKE DAVIS/MAYBE/PORTOLA/VALLEY VIEW/VINTON,Frontier,General Acute Care Hospital,2071,1842,,370,368,415,368,319,433,688,522,382,48,,18,23,12,332,491,3037,,284,3484,145,,246,33,3,,12,1,3526,4,80,,,,4,,3,1,,1567,1338,123,694,189,2,28,,2,5,145,266,101,63,61,191,108,1064,83,207,93,156,,460,145,735,,9,155,46,7,4,,3,13,2660,54,837,1,121,3,,3913,8,3828,77,50,50,,,3,4,3,8,18,26,37,,1,,1,,,3,4,92,,3,90,7,,9,,6,,,,,,1,75,9,,,,,,,20,69,2,8,1,,,,,4,7,,5,7,,5,1,2,4,43,9,13,,,,,,,5,,,,,,,92,,2,1,,,,100,,100,
106320986,320986,PLUMAS,PLUMAS DISTRICT HOSPITAL,District,,,SMALL/RURAL,,1065 BUCKS LAKE ROAD,QUINCY,95971,1-49,District 1,District 1,BUCKS LAKE/CROMBERG/EAST QUINCY/GREENHORN/KEDDIE/LAPORTE/LITTLE GRASS VALLEY/MEADOW VALLEY/QUINCY/SL,Frontier,General Acute Care Hospital,2163,1967,,319,504,579,556,411,512,550,399,240,60,,38,95,100,198,13,3686,,206,3854,70,,235,77,2,,35,8,3762,,,,,,3,,8,,,1629,1082,188,1127,104,,59,2,10,9,216,199,103,84,49,198,109,1211,135,302,97,59,1,374,182,731,,,335,117,16,1,,,10,2918,252,85,,395,1,,4130,4,4111,15,237,196,,12,11,41,46,61,88,77,91,1,5,,1,10,17,18,2,385,,20,407,6,,13,8,3,,,1,2,5,10,364,20,2,1,,4,,,109,239,13,69,3,,5,6,11,60,100,,19,44,16,16,29,14,12,72,11,18,,,,,,1,11,,1,,,,,407,,12,1,,,,433,,432,1
106321016,321016,PLUMAS,SENECA DISTRICT HOSPITAL,District,Standby,2,SMALL/RURAL,,130 BRENTWOOD DRIVE,CHESTER,96020,1-49,District 1,District 1,BAILEY CREEK/CANYONDAM/CHESTER/EASTSHORE/FOXWOOD/HAMILTON BRANCH/LAKE ALMANOR PENINSULA/LAKE ALMANOR,Frontier,General Acute Care Hospital,1589,1458,,320,248,277,270,283,431,501,426,264,27,,20,23,97,150,27,2730,,182,2813,52,,94,75,3,,6,4,2685,8,117,,1,1,,,53,,,765,1025,99,991,167,,7,1,7,9,147,232,84,78,39,143,56,789,76,246,89,21,2,394,157,470,,1,277,92,9,5,1,,19,2130,150,92,,271,,,3047,2,3011,34,73,59,,,5,4,8,17,26,34,38,,,,,,4,5,,123,,7,120,5,,2,1,4,,,,1,1,,87,32,3,,,1,,,20,91,3,18,,,,,9,16,12,2,9,12,12,8,2,5,6,27,9,3,,,,,,2,7,1,,,1,,1,91,1,26,1,1,,,132,,132,
106331152,331152,RIVERSIDE,CORONA REGIONAL MEDICAL CENTER-MAIN,Investor - Corporation,Basic,46,,,800 SOUTH MAIN STREET,CORONA,92882,150-199,District 31,District 60,ARLINGTON/CORONA EAST/HOME GARDENS/LA SIERRA/RIVERSIDE SOUTHWEST,Urban,General Acute Care Hospital,25667,20820,,4970,5216,7722,6643,5798,6003,3944,2760,2397,1034,,1505,3705,55,2932,88,38202,,22197,23973,317,,750,820,75,,169,776,43267,406,,101,69,24,26,4,,,,23374,4660,910,13103,4440,,1343,12,230,114,1432,3269,899,862,478,3132,1165,9504,2068,3310,1087,1002,50,4302,1793,10435,,147,3291,1546,389,44,32,3,143,35740,1895,800,3,2452,,2,46487,790,40406,5291,3130,2861,,97,418,471,636,990,1023,1077,1196,30,53,,253,461,4,317,16,4940,,2038,3904,49,,287,224,158,917,185,5,44,23,,3197,927,24,,,,,,1891,3024,65,871,140,,62,104,93,1052,981,5,268,435,1005,446,409,72,142,520,136,245,1,,2,2,11,98,289,13,10,5,,1,4,5190,39,269,18,55,,,5991,229,5058,704
106331164,331164,RIVERSIDE,DESERT REGIONAL MEDICAL CENTER,Investor - Corporation,Comprehensive,28,,,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,300-499,District 28,District 42,CATHEDRAL CITY SOUTHEAST/PALM DESERT NORTH/PALM SPRINGS SOUTH/RANCHO MIRAGE NORTH,Urban,General Acute Care Hospital,33536,29730,23,6688,5486,10938,9433,6922,8459,6455,4158,2921,1829,,1021,4701,219,11046,1142,45160,,26604,35333,1352,,252,1513,112,25,,1245,59577,398,,2,101,38,,24,,2,,34661,11385,1217,12010,3353,663,4386,16,166,156,1407,3957,1099,987,705,3859,1269,10598,2929,5363,898,1633,140,4982,2237,16502,,205,3621,2144,572,99,53,66,154,50724,1903,1068,5,2669,,6,63289,180,59010,4099,5437,7050,,262,771,930,1097,2079,2618,2274,2221,118,117,,232,715,57,1500,89,9894,,3221,9164,102,,324,538,406,1098,307,62,77,185,40,7237,2204,7,2,,,,,3656,6081,343,2194,213,,245,134,296,2320,1706,23,540,616,997,2262,199,240,355,1136,290,1022,8,24,25,4,45,458,997,604,118,24,7,2,33,8919,115,1041,123,38,5,3,12487,37,11791,659
