FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106344029,MERCY HOSPITAL - FOLSOM,20201,04/01/2019,03/31/2020,OPEN,Sacramento,02 - Golden Empire,309,Church,Comparable,,916-983-7500,1650 CREEKSIDE DRIVE,FOLSOM,95630,RANDALL ROSS,106,99,72,2487,1089,272,883,0,0,125,2096,25,143,7120,0,9233,4045,964,3102,0,0,431,5777,89,507,24148,0,8995,3896,3110,14068,0,0,1544,20935,476,1604,54628,223704593,95938369,21612613,73536127,0,0,11165736,145223846,1492478,10486843,583160605,104400870,47088177,23674942,100809443,0,0,14997543,177598935,4232324,11017277,483819511,17061774,289873210,129963938,34514713,146822106,0,0,0,22792370,170031394,0,9402275,0,0,0,20010586,840472366,4429329,0,0,29292607,33721936,34599910,15363563,6658267,26153798,0,0,2306705,173609388,0,1538055,260229686,822804,209118460,0,43297467,0,0,0,0,57537646,97333827,0,0,0,0,0,0,0,0,0,0,0,0,0
106240942,MERCY MEDICAL CENTER - MERCED,20201,04/01/2019,03/31/2020,OPEN,Merced,06 - North San Joaquin,515,Non Profit Corp.,Comparable,,209-564-5002,333  MERCY AVENUE,MERCED,95340,CHUCK KASSIS,186,186,128,4060,482,918,3919,0,0,230,1670,35,193,11507,0,17972,2260,3070,12436,0,0,853,4913,114,617,42235,0,34228,2578,5648,48203,0,0,2987,13180,2464,5123,114411,365452101,44980235,56109832,246140194,0,0,18360489,105719481,2489915,13112147,852364394,179089492,21437104,35272324,266273864,0,0,17547263,110010857,10240980,11424011,651295895,13446258,459116281,54334064,50185458,412681165,-3270010,0,0,27177204,103937165,0,29514790,0,0,0,27478645,1174601020,0,0,0,0,0,80195310,11385389,29413155,93797567,0,0,7311633,104649970,0,2306245,329059269,3651966,316963626,0,86158503,0,0,0,0,84396198,254438333,0,0,0,0,0,0,0,0,0,0,0,0,0
106450949,MERCY MEDICAL CENTER - REDDING,20201,04/01/2019,03/31/2020,OPEN,Shasta,01 - Northern California,209,Church,Comparable,,530-225-6000,2175 ROSALINE AVENUE,REDDING,96001,TODD SMITH,267,260,182,6373,241,661,3159,2,0,660,2422,25,166,13709,0,31456,1241,3533,13852,22,0,2985,8548,149,638,62424,0,86850,1942,6538,38024,12,0,8791,27985,1846,4352,176340,636105675,25660377,61273189,234742720,524576,0,59666447,177531475,2772033,13086464,1211362956,399747576,11252565,26097046,186464974,60517,0,48123181,165500903,5575469,10030132,852852363,18337891,851635402,31424760,55866683,288979568,0,573209,0,80109306,154053991,0,18274656,0,0,0,23761697,1523017163,0,307739,0,0,307739,176363407,4876238,23018073,129060116,11884,0,24841435,180364907,0,2969835,541505895,2980263,492092879,0,42420574,0,0,0,0,62143053,142760049,0,0,0,0,0,0,0,0,0,0,0,0,0
106470871,MERCY MEDICAL CENTER MT. SHASTA,20201,04/01/2019,03/31/2020,OPEN,Siskiyou,01 - Northern California,205,Non Profit Other,Comparable,Rural,530-225-6000,914 PINE STREET,MOUNT SHASTA,96067,ROGER PAIGE,33,25,8,491,20,41,217,0,0,41,115,3,13,941,0,1762,90,100,506,0,0,103,265,5,39,2870,0,28518,555,1317,17145,0,0,2342,13638,555,1163,65233,24245040,886972,1370519,7433462,0,0,2371679,4461448,107812,588851,41465783,46211427,1242835,3491124,22551753,0,0,5782205,18387991,783795,978419,99429549,1073258,43948697,1101631,1736919,16918217,-70648,0,0,3150947,3332779,0,2766279,0,0,0,1977301,75935380,0,242108,0,0,242108,25591226,923065,2436334,12992676,0,0,4710550,18287136,0,261073,65202060,273360,63547548,0,8279709,0,0,0,0,13595905,30103824,0,0,0,0,0,0,0,0,0,0,0,0,0
106340950,MERCY SAN JUAN HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Sacramento,02 - Golden Empire,309,Non Profit Corp.,Comparable,,916-537-5000,6501 COYLE AVENUE,CARMICHAEL,95608,MICHAEL KORPIEL,370,370,270,5726,2781,1727,5305,0,0,514,3366,145,665,20229,0,25385,12303,10516,21438,0,0,2231,14760,1006,2600,90239,0,32759,26427,8192,36957,0,0,3631,26695,1240,3564,139465,661843132,319561758,224784535,471476266,0,0,77902254,399699186,12672838,52703398,2220643367,289511972,134658361,57179251,248308487,0,0,17673960,293219043,11214057,24444030,1076209161,30585006,806784266,392257876,212916403,555198531,-2027376,0,0,83441720,454303061,0,42486944,0,0,0,79642697,2655589128,12532700,0,0,69630478,82163178,131637255,70543562,52467782,156378581,0,0,8836990,295339525,0,8222883,723426578,7452481,704699252,0,93524439,0,0,0,0,114875146,244943360,0,0,0,0,0,0,0,0,0,0,0,0,0
106013687,MERRITT PERALTA INSTITUTE CDRH,20201,04/01/2019,03/31/2020,OPEN,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,,510-869-8802,3012 SUMMIT STREET,OAKLAND,94609,GERALD KOZAI,24,24,16,1,7,0,2,0,0,24,531,3,5,573,0,9,56,0,22,0,0,298,6412,37,52,6886,0,0,0,0,0,0,0,0,2407,0,4,2411,19228,141368,0,60338,0,0,659051,15160700,121950,122908,16285543,0,0,0,0,0,0,455,2832068,0,5130,2837653,14955,0,72684,0,21810,0,0,0,311568,8611649,0,121950,0,0,0,44410,9199026,0,0,0,0,0,19228,68684,0,38528,0,0,347938,9381119,0,68673,9924170,3214,3399572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106340951,METHODIST HOSPITAL - SACRAMENTO,20201,04/01/2019,03/31/2020,OPEN,Sacramento,02 - Golden Empire,311,Non Profit Corp.,Comparable,,916-423-3000,7500 HOSPITAL DRIVE,SACRAMENTO,95823,PHYLLIS BALTZ,329,329,265,2229,1169,1049,3166,0,0,103,1369,34,562,9681,0,12233,7113,46784,12093,0,0,434,4722,202,2960,86541,0,12201,5703,6898,40378,0,0,1735,16528,1070,1525,86038,207862096,106452092,143351252,235027570,0,0,8361842,101162195,3402150,51242416,856861613,98354877,48152701,41416245,239226555,0,0,18256782,100916499,7642978,8331264,562297901,11033749,260593806,136080719,116107431,400096985,-2543203,0,0,23194722,120459645,0,16875066,0,0,0,57603610,1139502530,4235598,14907,0,23434573,27685078,41731877,20498470,65102484,70506941,0,0,2872952,100880210,0,5749128,307342062,2335657,317924773,0,706628,0,0,0,0,9050571,106403908,0,0,0,0,0,0,0,0,0,0,0,0,0
106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,913,Non Profit Corp.,Comparable,,626-898-8000,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,DAN AUSMAN,348,224,224,5897,3081,656,1392,0,0,495,3185,23,545,15274,0,37496,13770,3028,6485,0,0,2198,11493,116,1949,76535,0,12279,10296,4534,18672,0,0,4161,20537,97,3134,73710,629458888,291444922,54731429,122991855,0,0,40172427,206051303,2925282,19107716,1366883822,94692183,87153764,23341971,83918775,0,0,20662273,129515013,879791,17992492,458156262,4749904,617221214,313339728,70944590,191426184,0,0,0,48314725,258170423,0,3691649,0,0,0,33833502,1541691919,0,0,0,0,0,105163220,65113472,7125637,15481341,0,0,12504370,75122854,0,2837271,283348165,4029413,277540839,0,-17733256,0,0,0,0,5598523,225645729,0,0,0,0,0,0,0,0,0,0,28133736,0,0
106190958,METROPOLITAN STATE HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,921,State,State Hospitals,,562-863-7011,11401 BLOOMFIELD AVENUE,NORWALK,90650,WILLIAM SILVA,1106,918,918,512,0,0,0,0,0,20,0,0,509,1041,0,155495,0,0,0,0,0,757,0,0,137821,294073,0,0,0,0,0,0,0,0,0,0,0,0,109207494,0,0,0,0,0,529743,0,0,96033419,205770656,0,0,0,0,0,0,0,0,0,0,0,0,2039,0,0,0,0,0,0,13024,0,0,0,0,0,0,32913,47976,0,0,0,0,0,109205455,0,0,0,0,0,516719,0,0,96000506,205722680,0,329254346,0,121295387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106410852,MILLS-PENINSULA MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,San Mateo,04 - West Bay,427,Non Profit Corp.,Comparable,,650-696-5400,1501 TROUSDALE DRIVE,BURLINGAME,94010,JANET A. WAGNER,317,317,189,3960,2177,642,759,0,0,235,4791,213,189,12966,0,19279,11135,4029,3592,0,0,922,17483,709,616,57765,0,12445,6980,1453,10937,0,0,2290,33366,1855,1770,71096,344788977,190496755,40408316,65844895,0,0,16651836,264429752,10687379,9046426,942354336,250419083,125381563,8018008,72570134,0,0,18662919,376509105,10857266,10097573,872515651,7189158,480414366,276805749,22201021,122091702,0,0,0,20619714,279187735,0,21544645,0,0,0,10236660,1240290750,39750723,0,0,48758347,88509070,113082991,78740789,26186649,16322444,0,0,13683458,406980790,0,8091186,663088307,5479983,705253340,0,11693267,0,0,0,0,21257994,488034327,0,0,0,0,0,0,0,0,0,0,0,0,0
106190524,MISSION COMMUNITY HOSPITAL - PANORAMA,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,,818-787-2222,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,JAMES THEIRING,145,145,135,2792,542,1366,1481,0,0,0,0,81,1220,7482,0,12150,2182,10089,11109,0,0,0,0,391,4290,40211,0,3943,716,2057,2271,0,0,0,0,103,935,10025,178496371,23959572,59995626,90332530,0,0,0,0,3378016,44213029,400375144,27870126,4907360,13474593,15258249,0,0,0,0,593424,8998647,71102399,15410212,155352251,19315365,59161970,96840197,-3285910,0,0,0,0,0,3971440,0,0,0,15069049,361834574,0,1776919,0,0,1776919,51014246,9551567,14308250,13813411,0,0,0,0,0,22732414,111419888,7747221,115772977,0,12604020,0,0,0,0,4701341,7084931,0,0,0,0,0,0,0,0,0,0,0,0,0
106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,Orange,13 - Orange,1017,Non Profit Corp.,Comparable,,949-364-1400,27700 MEDICAL CENTER ROAD,MISSION VIEJO,92691,EILEEN HAUBL,523,404,218,5594,3404,1112,1703,0,0,301,5478,14,559,18165,0,24129,14449,7020,6989,0,0,1209,22765,79,1300,77940,0,63697,46002,9477,32794,0,0,4499,107643,146,24609,288867,495126655,313712360,82852648,138891113,0,0,27919445,424427513,1149299,55057874,1539136907,320108454,222370319,41663662,128036393,0,0,22062325,467870289,1070128,103186598,1306368168,22761764,688980764,490766239,88891547,170103941,0,0,0,24018273,582876529,0,36802328,0,0,0,102571193,2207772578,23818721,0,0,29551023,53369744,126141137,69060028,34155055,95861697,0,0,25717718,335122077,0,5044529,691102241,19184574,612316035,0,-17284660,0,0,0,0,41290748,347197149,0,0,0,0,0,0,0,0,0,0,0,0,0
106250956,MODOC MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,Modoc,01 - Northern California,201,City/County,Comparable,Rural,530-233-5131,228 WEST MCDOWELL AVENUE,ALTURAS,96101,KEVIN KRAMER,87,87,49,177,4,11,90,0,0,15,0,0,11,308,64,934,222,3106,10546,0,0,103,0,0,1462,16373,15441,12803,149,388,11434,0,0,7505,0,0,1353,33632,3183097,106710,1038954,5821365,0,0,136207,0,0,467164,10753497,9305566,164951,481320,8049360,0,0,4395285,0,0,1274783,23671265,1101226,5384154,126661,-352877,-5074615,-34181,0,0,1559304,0,0,0,0,0,0,243083,2952755,0,168664,0,0,168664,7104510,145000,1907333,19114002,0,0,2972188,0,0,397638,31640671,492620,22260147,0,1977211,0,0,0,0,27889765,37746278,0,0,0,0,0,0,0,0,0,0,0,0,0
106190541,MONROVIA MEMORIAL HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,,626-408-9800,323 SOUTH HELIOTROPE AVENUE,MONROVIA,91016,RON KUPFERSTEIN,49,49,49,274,0,0,0,0,0,55,0,0,0,329,274,8266,0,0,0,0,0,231,0,0,0,8497,8266,2,0,0,0,0,0,88,0,0,0,90,111786049,0,0,0,0,0,7282924,0,0,0,119068973,2331,0,0,0,0,0,480345,0,0,0,482676,0,91405363,0,0,0,0,0,0,2160518,0,0,0,0,0,0,0,93565881,0,0,0,0,0,20383017,0,0,0,0,0,5602751,0,0,0,25985768,0,18680569,0,0,0,0,0,0,115872,6178818,0,0,0,0,0,0,0,0,0,0,0,0,0
106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,San Bernardino,12 - Inland Counties,1207,Investor - Corp.,Comparable,,909-625-5411,5000 SAN BERNARDINO STREET,MONTCLAIR,91763,MICHAEL SARIAN,102,102,102,592,375,563,1021,0,0,215,12,0,113,2891,0,2594,1281,1729,3060,0,0,544,28,0,184,9420,0,1014,1365,3964,15703,0,0,3204,163,0,2482,27895,39523428,20629569,27796867,45789321,0,0,10048238,465093,0,3254571,147507087,5387478,8309727,14484058,55827202,0,0,11770391,810898,0,7487444,104077198,8021839,34426565,22859438,35923318,87725670,-1592138,0,0,11639866,625013,0,310491,0,0,0,1782044,201722106,0,0,0,0,0,10484341,6079858,7894958,13945641,0,0,10178763,650978,0,627640,49862179,546339,48583636,0,0,0,0,0,0,7978122,46639392,0,0,0,0,0,0,0,0,0,0,0,0,0
106190547,MONTEREY PARK HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,,626-570-9000,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK,91754-4780,PHILIP COHEN,101,101,53,640,758,646,2030,0,0,10,352,1,310,4747,0,3422,3396,2216,7952,0,0,31,1260,1,590,18868,0,2502,2546,3897,15219,0,0,480,3807,3,2108,30562,69429572,74764347,42109666,150490803,0,0,1074727,29723154,38405,11193976,378824650,26735872,39007752,22607904,114254789,0,0,3757677,44095535,81800,9819859,260361188,7255087,88572082,101047011,53388431,230744517,-4665004,0,0,4094614,62338162,0,120205,0,0,0,12008348,554903453,0,16661510,0,0,16661510,7593362,12725088,15994143,50662584,0,0,737790,11480527,0,1750401,100943895,540515,86699975,0,-4688,0,0,0,0,242002,1652423,0,0,0,0,0,0,0,0,0,0,0,0,0
106190552,MOTION PICTURE AND TELEVISION HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,,818-876-1050,23388 MULHOLLAND DRIVE,WOODLAND HILLS,91364,BOB BEITCHER,277,189,187,62,0,29,0,0,0,0,71,28,8,198,0,752,0,21753,0,0,0,0,1411,38689,3365,65970,0,0,0,0,0,0,0,0,0,0,0,0,2172480,0,12590965,0,0,0,0,4051836,6864211,2318995,27998487,0,0,0,0,0,0,0,0,0,0,0,0,1193243,0,648735,0,0,0,0,0,2301414,0,1823221,0,0,0,396001,6362614,0,0,0,0,0,979236,0,11942229,0,0,0,0,1750422,5040990,1922996,21635873,753783,58054913,0,15373945,0,0,0,0,1125051,24470025,0,0,0,0,0,0,0,0,0,0,0,0,0
106361266,MOUNTAINS COMMUNITY HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,San Bernardino,12 - Inland Counties,1209,District,Comparable,Rural,909-336-3651,29101 HOSPITAL ROAD,LAKE ARROWHEAD,92352,CHARLES HARRISON,37,37,25,86,44,54,58,0,0,4,40,0,5,291,22,333,125,5233,2316,0,0,7,108,0,10,8132,7349,5444,2516,12140,7203,0,0,387,4348,0,1171,33209,1733747,702359,4807239,2731234,0,0,50120,676434,0,50703,10751836,7537574,6049746,10622681,9278929,0,0,916433,9130309,0,1144058,44679730,887000,5461724,4125900,9025207,6269642,-293525,0,0,692430,3749973,0,121250,0,0,0,264933,30304534,0,0,0,0,0,3809597,2626205,6576988,5740521,0,0,274123,5347170,0,752428,25127032,374030,25396396,0,3686757,0,0,0,0,2057192,16188841,0,0,0,0,0,0,0,0,0,0,0,0,0
106281266,NAPA STATE HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Napa,03 - North Bay,407,State,State Hospitals,,707-253-5000,2100 NAPA-VALLEJO HIGHWAY,NAPA,94558,FRANK TURLEY,1418,1286,1286,209,0,0,0,0,0,5,0,0,681,895,0,178096,0,0,0,0,0,282,0,0,280032,458410,0,0,0,0,0,0,0,0,0,0,0,0,101679735,0,0,0,0,0,168173,0,0,159477112,261325020,0,0,0,0,0,0,0,0,0,0,0,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,52528,53522,0,0,0,0,0,101678742,0,0,0,0,0,168173,0,0,159424583,261271498,0,455325666,0,119977738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106274043,NATIVIDAD MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,Monterey,08 - Mid-Coast,705,City/County,Comparable,,831-755-4111,1441 CONSTITUTION BOULEVARD,SALINAS,93906,GARY GRAY,172,168,168,1958,0,2465,2989,0,0,1850,0,15,267,9544,0,12826,0,9592,10460,0,0,8420,0,36,767,42101,0,25455,0,26600,73823,0,0,29567,0,2207,9745,167397,232673431,0,190129066,224834754,0,0,181308778,0,2468525,9417463,840832017,50852368,0,52721871,160108144,0,0,88001291,0,3781802,22181673,377647149,32316044,230012471,0,206168776,321018749,-29295257,0,0,153745845,0,0,6249619,0,0,0,0,920216247,0,0,0,0,0,53513327,0,65015404,63924149,0,0,115564224,0,0,245815,298262919,21632348,314129217,0,5767102,0,0,0,0,12956961,120097486,0,0,0,0,0,0,0,0,0,0,0,0,0
106301304,NEWPORT BAY HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Orange,13 - Orange,1016,Investor - Corp.,Comparable,,949-650-9750,1501 EAST 16TH STREET,NEWPORT BEACH,92663,JAMES E PARKHURST,36,36,36,690,115,0,0,0,0,2,0,0,0,807,0,10265,1564,0,0,0,0,9,0,0,0,11838,0,0,0,0,0,0,0,0,0,0,0,0,14486970,2137751,0,0,0,0,14852,0,0,0,16639573,0,0,0,0,0,0,0,0,0,0,0,0,3823859,841158,0,0,0,0,0,3267,0,0,0,0,0,0,0,4668284,0,0,0,0,0,10663111,1296593,0,0,0,0,11585,0,0,0,11971289,650,11943549,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
106514033,NORTH VALLEY BEHAVIORAL HEALTH - PHF,20201,04/01/2019,03/31/2020,OPEN,Sutter,02 - Golden Empire,227,Investor - Corp.,Psychiatric Health Facilities,,530-790-2520,1535 Plumas Court,Yuba City,95993,ARNE HYSON,16,16,16,0,0,0,0,0,0,0,0,0,279,279,0,0,0,0,0,0,0,0,0,0,5647,5647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5194415,5194415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5194415,5194415,0,5334288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106481357,NORTHBAY MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,Solano,03 - North Bay,408,Non Profit Corp.,Comparable,,707-646-5000,1200 B. GALE WILSON BLVD.,FAIRFIELD,94533,B KONARD JONES,182,182,182,4160,443,828,2710,0,18,378,1211,41,86,9875,0,20284,2261,4421,12973,0,68,1343,4564,163,228,46305,0,128913,15410,11627,94334,0,48,48137,96584,150,6743,401946,1007108879,119158563,196033757,582131421,0,5735662,72592558,260019076,11501927,22689266,2276971109,599825472,60967518,116498531,548555636,0,806201,93621504,391241269,4023454,49160971,1864700556,7183599,1482140503,154225231,285058552,1063362814,-3044073,0,4799016,139141060,417235067,0,57955443,0,0,0,11605646,3619662858,0,59262484,0,45107291,104369775,124793848,25900850,30517809,126586727,0,1742847,27073002,279132569,0,10630930,626378582,19316204,626173952,0,421537,0,0,0,0,39908610,329761500,0,0,0,0,0,0,0,0,0,0,0,0,0
106141273,NORTHERN INYO HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Inyo,12 - Inland Counties,1203,District,Comparable,Rural,760-873-5811,150 PIONEER LANE,BISHOP,93514,KELLI DAVIS,25,25,19,440,26,111,139,0,0,31,343,4,14,1108,0,1521,62,253,334,0,0,77,802,12,29,3090,0,26167,872,3889,10648,12,1,1997,29228,84,4298,77196,17182016,538019,1701966,2602599,0,0,966639,6599826,169208,178163,29938436,48320380,1998973,8043816,16551737,77911,1140,5450848,44245583,318550,3931181,128940119,2969846,27354932,-950097,4685165,9681265,0,7914,1050,1310249,6465040,0,1866634,0,0,0,4520400,57912398,0,0,0,0,0,38147464,3487089,5060617,9473071,69997,90,5107238,44380369,-1378876,-3380902,100966157,2303718,86636850,0,-2712468,0,0,0,0,4545168,76946807,0,0,0,0,0,0,0,0,0,0,0,0,0
106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,,818-885-8500,18300 ROSCOE BOULEVARD,NORTHRIDGE,91325,PAUL WATKINS,394,394,204,4004,2652,1459,2428,0,0,336,3356,117,405,14757,0,20662,12125,7387,9595,0,0,1760,13988,458,1511,67486,0,19593,8681,12085,28397,0,0,5283,24641,1826,1805,102311,564529461,339612151,194642870,256208371,0,0,47630248,350481767,8225324,28952090,1790282282,179411226,84983624,75720814,164748924,0,0,16630876,160230643,11639544,9884642,703250293,29677262,640650122,364724101,192290628,355745431,0,0,0,42472053,345173022,0,36867097,0,0,0,70958841,2078558557,0,0,0,0,0,87265251,56952778,31271656,59496650,0,0,13209995,158161826,0,8615862,414974018,6187060,432323153,0,72310316,0,0,0,0,78020334,232258210,0,0,0,0,0,0,0,0,0,0,0,0,0
106214034,NOVATO COMMUNITY HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Marin,04 - West Bay,405,Non Profit Corp.,Comparable,,415-209-1300,180 ROWLAND WAY,NOVATO,94945,MICHAEL L. PURVIS,47,47,23,1292,196,84,180,0,1,45,290,30,10,2128,0,4282,653,321,639,0,3,93,755,91,23,6860,0,4535,561,856,4958,0,17,668,3947,574,394,16510,79143508,10794375,5337935,9608102,0,57284,2322544,18423290,1451769,444023,127582830,55350234,6721970,4627260,24501199,0,134448,6052656,40069727,3474890,2357674,143290058,1888233,108619197,14046174,5850581,30038857,0,0,122272,5370293,20609093,0,4926659,0,0,0,1167652,192639011,0,0,0,0,0,25268549,3444658,4110651,4064049,0,69460,2896316,37156489,0,1223705,78233877,679809,83541321,0,536709,0,0,0,0,6826156,39264338,0,0,0,0,0,0,0,0,0,0,0,0,0
106500967,OAK VALLEY HOSPITAL DISTRICT,20201,04/01/2019,03/31/2020,OPEN,Stanislaus,06 - North San Joaquin,511,District,Comparable,Rural,209-848-4102,350 SOUTH OAK STREET,OAKDALE,95361,JOHN J MCCORMICK,150,144,144,367,140,89,184,0,0,62,11,0,18,871,0,3697,1280,28314,1622,0,0,199,74,0,800,35986,0,14507,4447,16433,54903,0,0,13871,1165,2476,6902,114704,13207980,4641079,17978529,6817774,0,0,1667918,657378,0,621071,45591729,21336420,10571327,13214748,56670444,0,0,18063206,4422179,1009087,6399296,131686707,3333722,27169360,12939747,13035778,36711905,0,0,0,6541037,3681310,0,1009087,0,0,0,1480592,105902538,0,0,0,90288,90288,7375040,2272659,18157499,26776313,0,0,13190087,1488535,0,2206053,71466186,3998246,75144541,0,2656884,0,0,0,0,1288808,74594050,0,0,0,0,0,0,0,0,0,0,0,0,0
106198495,OCEAN VIEW PSYCHIATRIC HEALTH FACILITY,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,933,Investor - Corp.,Psychiatric Health Facilities,,562-304-1740,"2600 REDONDO AVENUE, SUITE 500",LONG BEACH,90806,DALIA BOTROS,36,36,36,450,26,0,0,0,0,309,61,0,15,861,0,6295,413,0,0,0,0,1943,784,0,122,9557,0,0,0,0,0,0,0,0,0,0,0,0,8813000,578200,0,0,0,0,2720200,1097600,0,170800,13379800,0,0,0,0,0,0,0,0,0,0,0,864370,1896833,381738,0,0,0,0,0,770677,454123,0,0,0,0,0,38417,4406158,0,0,0,0,0,6468784,151315,0,0,0,0,1580793,643477,0,129273,8973642,0,11654722,0,0,0,0,0,0,100847,80686,0,0,0,0,0,0,0,0,0,0,0,0,0
106560501,OJAI VALLEY COMMUNITY HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Ventura,10 - Santa Barbara/Ventura,809,Non Profit Corp.,Comparable,Rural,805-652-5011,1306 MARICOPA HIGHWAY,OJAI,93023,GARY WILDE,91,91,69,287,104,11,44,0,0,8,55,11,8,528,97,3448,1316,676,14873,0,0,47,3462,13,42,23877,20761,8072,3069,1366,7044,0,0,678,8709,161,979,30078,9036152,3516032,903099,10367892,0,0,110296,2377370,24795,235598,26571234,9270015,3679423,1328864,5029036,0,0,683818,8199011,272659,593879,29056705,0,5353778,4848806,761746,11056375,0,0,0,298928,2514988,0,297453,0,0,0,534811,25666885,0,361065,0,0,361065,12839162,2301396,1456147,4604785,0,0,490106,7992770,0,637753,30322119,343880,38459426,0,1554583,0,0,0,0,8694992,30740439,0,0,0,0,0,0,0,0,0,0,0,0,0
